ID;UserID;timestamp;isVisible;version;changesetID;nodes;tags
W414693825;1427293;2016-04-30T18:58:15Z;true;1;39004615;"[N4158108113,N4158108077,N4158108170,N4158108204,N4158108196,N4158108113]";"[lacounty:ain=4239022026,building:units=3,lacounty:bld_id=419198820001,building=apartments,ele=8.6,height=5.2,start_date=1910]"
W414693822;1427293;2016-04-30T18:58:15Z;true;1;39004615;"[N4158106930,N4158106954,N4158106924,N4158106907,N4158106930]";"[lacounty:ain=4239028011,building:units=2,lacounty:bld_id=420261819636,building=residential,ele=7.4,height=3.5,start_date=1909]"
W414693823;1427293;2016-04-30T18:58:15Z;true;1;39004615;"[N4158109636,N4158109604,N4158109675,N4158109718,N4158109636]";"[lacounty:ain=4239020036,building:units=2,lacounty:bld_id=419528820476,building=residential,ele=15.1,height=11.0,start_date=2005]"
W414693828;3272286;2016-06-30T06:10:23Z;true;2;40382321;"[N4158106860,N4158106875,N4158106852,N4158106842,N4158106860]";"[lacounty:ain=4239028014,building:units=1,lacounty:bld_id=420404819591,building=house,ele=9.2,height=5.3,start_date=1924]"
W414693826;1427293;2016-04-30T18:58:15Z;true;1;39004615;"[N4158109354,N4158109395,N4158109443,N4158109400,N4158109370,N4158109354]";"[lacounty:ain=4239020027,building:units=1,lacounty:bld_id=2014073358430000,building=house,ele=6.4,height=3.6,start_date=1913]"
W414693827;1427293;2016-04-30T18:58:16Z;true;1;39004615;"[N4158109011,N4158109001,N4158108940,N4158108898,N4158108949,N4158109011]";"[lacounty:ain=4239023023,building:units=3,lacounty:bld_id=419830820230,building=apartments,ele=7.8,height=4.3,start_date=1930]"
W414693820;1427293;2016-04-30T18:58:15Z;true;1;39004615;"[N4158109206,N4158109164,N4158109218,N4158109263,N4158109206]";"[lacounty:ain=4286011001,building:units=3,lacounty:bld_id=418682820310,building=apartments,ele=7.8,height=3.8,start_date=1915]"
W160235491;2925117;2015-10-26T17:25:19Z;true;2;34887006;"[N122841250,N559836153,N122841247]";"[surface=paved,lanes=2,name=Horizon Avenue,source=http://www.openstreetmap.org/?lat=34.080235&lon=-118.394455&zoom=18&layers=M,highway=residential,oneway=yes]"
W414693835;1427293;2016-04-30T18:58:17Z;true;1;39004615;"[N4158107848,N4158107863,N4158107841,N4158107484,N4158107508,N4158107852,N4158107848]";"[lacounty:ain=4239021020,building:units=1,lacounty:bld_id=418863819879,building=yes,ele=10.8,height=6.7,start_date=1967]"
W414693836;1427293;2016-04-30T18:58:17Z;true;1;39004615;"[N4158106781,N4158106763,N4158106771,N4158106778,N4158106777,N4158106787,N4158106781]";"[lacounty:ain=4239027008,lacounty:bld_id=420082819523,building=retail,ele=7.3,height=4.2,start_date=1922]"
W414693833;1427293;2016-04-30T18:58:16Z;true;1;39004615;"[N4158106980,N4158106970,N4158106932,N4158106943,N4158106975,N4158106980]";"[lacounty:ain=4239022014,building:units=1,lacounty:bld_id=419661819658,building=house,ele=7.8,height=4.6,start_date=1910]"
W414693839;1427293;2016-04-30T18:58:17Z;true;1;39004615;"[N4158110009,N4158110063,N4158110064,N4158110068,N4158110076,N4158110024,N4158110009]";"[lacounty:ain=4239011022,building:units=1,lacounty:bld_id=419529820711,building=house,ele=11.4,height=5.5,start_date=1909]"
W414693837;1427293;2016-04-30T18:58:17Z;true;1;39004615;"[N4158110298,N4158110307,N4158110271,N4158110256,N4158110279,N4158110285,N4158110298]";"[lacounty:ain=4239011006,building:units=1,lacounty:bld_id=2014073359160000,building=house,ele=10.1,height=4.5,start_date=1923]"
W414693831;1427293;2016-04-30T18:58:16Z;true;1;39004615;"[N4158109463,N4158109447,N4158109404,N4158109418,N4158109424,N4158109463]";"[note=Appears in satelite imagery.,fixme=check building,building=yes]"
W414693832;1427293;2016-04-30T18:58:16Z;true;1;39004615;"[N4158109488,N4158109453,N4158109424,N4158109463,N4158109466,N4158109488]";"[lacounty:ain=4239020025,building:units=1,lacounty:bld_id=419544820398,building=house,ele=5.9,height=2.6,start_date=1928]"
W414693830;1427293;2016-04-30T18:58:16Z;true;1;39004615;"[N4158110003,N4158110013,N4158110028,N4158109985,N4158109969,N4158110003]";"[lacounty:ain=4239011014,lacounty:bld_id=419121820675,building=yes,ele=12.6,height=6.3]"
W414693846;1427293;2016-04-30T18:58:18Z;true;1;39004615;"[N4158110075,N4158110038,N4158110019,N4158110065,N4158110067,N4158110069,N4158110075]";"[lacounty:ain=4239011012,lacounty:bld_id=419190820716,building=yes,ele=12.7,height=6.8]"
W414693847;1427293;2016-04-30T18:58:18Z;true;1;39004615;"[N4158108721,N4158108575,N4158108549,N4158108572,N4158108542,N4158108679,N4158108721]";"[lacounty:ain=4239021011,building:units=2,lacounty:bld_id=419105820147,building=residential,ele=9.2,height=5.5,start_date=1913]"
W414693844;3851440;2016-06-17T22:22:57Z;true;2;40106174;"[N4158106972,N4158106992,N4158107006,N4158106991,N4158106972]";"[lacounty:ain=4239028010,building:units=1,lacounty:bld_id=420243819669,building=house,ele=7.0,height=3.0,start_date=1913]"
W414693845;3272286;2016-08-01T05:20:46Z;true;3;41159328;"[N4158107623,N4158107650,N4158107845,N4158107812,N4158107623]";"[lacounty:ain=4239021029;4239021019,building:units=4,lacounty:bld_id=418915819898;418908819889,building=yes,ele=8.3,height=4.6,start_date=1921]"
W414693848;1427293;2016-04-30T18:58:18Z;true;1;39004615;"[N4158108279,N4158108245,N4158107996,N4158108023,N4158108148,N4158108163,N4158108279]";"[lacounty:ain=4286012005,lacounty:bld_id=418400820007,building=industrial,ele=8.7,height=4.8,start_date=1962]"
W414693849;1427293;2016-04-30T18:58:19Z;true;1;39004615;"[N4158110059,N4158110001,N4158109994,N4158109999,N4158109977,N4158110027,N4158110059]";"[lacounty:ain=4239011036,lacounty:bld_id=419484820691,building=yes,ele=13.4,height=7.5]"
W414693842;1427293;2016-04-30T18:58:18Z;true;1;39004615;"[N4158108952,N4158108909,N4158109053,N4158109065,N4158109128,N4158109167,N4158108952]";"[lacounty:ain=4239020030,building:units=2,lacounty:bld_id=419385820260,building=house,ele=8.0,height=4.4,start_date=1949]"
W414693843;1427293;2016-04-30T18:58:18Z;true;1;39004615;"[N4158109698,N4158109848,N4158109849,N4158109884,N4158109901,N4158109739,N4158109698]";"[lacounty:ain=7113001016,building:units=1,lacounty:bld_id=2014073320900000,building=warehouse,ele=13.5,height=10.5,start_date=1956]"
W414693840;1427293;2016-04-30T18:58:17Z;true;1;39004615;"[N4158109616,N4158109608,N4158109590,N4158109570,N4158109628,N4158109644,N4158109616]";"[lacounty:ain=4239010018,building:units=2,lacounty:bld_id=418879820473,building=residential,ele=8.6,height=3.4,start_date=1908]"
W414693841;1427293;2016-04-30T18:58:17Z;true;1;39004615;"[N4158109185,N4158109131,N4158109272,N4158109287,N4158109302,N4158109320,N4158109185]";"[lacounty:ain=4239010027,building:units=1,lacounty:bld_id=418901820312,building=house,ele=9.9,height=6.4,start_date=1907]"
W414693857;1427293;2016-04-30T18:58:20Z;true;1;39004615;"[N4158108609,N4158108528,N4158108595,N4158108607,N4158108684,N4158108739,N4158108609]";"[lacounty:ain=4239023013,building:units=2,lacounty:bld_id=419550820145,building=residential,ele=7.5,height=4.3,start_date=1945]"
W414693858;1427293;2016-04-30T18:58:20Z;true;1;39004615;"[N4158108370,N4158108357,N4158108373,N4158108250,N4158108202,N4158108332,N4158108370]";"[lacounty:ain=4239026006,building:units=2,lacounty:bld_id=419896820043,building=residential,ele=9.2,height=5.4,start_date=1904]"
W414693856;1427293;2016-04-30T18:58:19Z;true;1;39004615;"[N4158109047,N4158109070,N4158109130,N4158109019,N4158108979,N4158109057,N4158109047]";"[lacounty:ain=4286011004,building:units=1,lacounty:bld_id=418580820263,building=house,ele=11.7,height=7.8,start_date=2006]"
W414693859;1427293;2016-04-30T18:58:20Z;true;1;39004615;"[N4158108902,N4158108862,N4158108878,N4158108867,N4158108970,N4158109015,N4158108902]";"[lacounty:ain=4239023011,building:units=2,lacounty:bld_id=419593820221,building=residential,ele=10.1,height=7.0,start_date=1946]"
W414693850;1427293;2016-04-30T18:58:19Z;true;1;39004615;"[N4158109119,N4158109009,N4158108985,N4158109024,N4158108977,N4158109035,N4158109119]";"[lacounty:ain=4239020032,building:units=4,lacounty:bld_id=419290820263,building=residential,ele=7.1,height=3.6,start_date=1948]"
W414693853;1427293;2016-04-30T18:58:19Z;true;1;39004615;"[N4158107131,N4158107089,N4158107090,N4158107070,N4158107043,N4158107103,N4158107131]";"[lacounty:ain=4239028009,building:units=2,lacounty:bld_id=420217819715,building=residential,ele=6.7,height=2.7,start_date=1912]"
W414693851;1427293;2016-04-30T18:58:19Z;true;1;39004615;"[N4158109761,N4158109715,N4158109798,N4158109811,N4158109825,N4158109842,N4158109761]";"[lacounty:ain=4239010017,building:units=1,lacounty:bld_id=418890820546,building=house,ele=11.3,height=5.5,start_date=1910]"
W414693852;1427293;2016-04-30T18:58:19Z;true;1;39004615;"[N4158108258,N4158108261,N4158108154,N4158108122,N4158108330,N4158108386,N4158108258]";"[lacounty:ain=4239021028,building:units=6,lacounty:bld_id=419041820020,building=apartments,ele=9.4,height=5.4,start_date=1910]"
W414693868;1427293;2016-04-30T18:58:21Z;true;1;39004615;"[N4158109313,N4158109261,N4158109252,N4158109228,N4158109211,N4158109296,N4158109313]";"[lacounty:ain=4239023004,building:units=2,lacounty:bld_id=419850820320,building=residential,ele=8.1,height=4.7,start_date=1915]"
W414693869;1427293;2016-04-30T18:58:21Z;true;1;39004615;"[N4158108442,N4158108403,N4158108453,N4158108455,N4158108519,N4158108585,N4158108442]";"[lacounty:ain=4239021010,building:units=2,lacounty:bld_id=419180820096,building=residential,ele=12.2,height=8.3,start_date=1930]"
W414693866;1427293;2016-04-30T18:58:20Z;true;1;39004615;"[N4158108529,N4158108531,N4158108576,N4158108467,N4158108426,N4158108507,N4158108529]";"[lacounty:ain=4239026003,building:units=4,lacounty:bld_id=419999820108,building=residential,ele=8.3,height=4.6,start_date=1928]"
W414693860;1427293;2016-04-30T18:58:20Z;true;1;39004615;"[N4158107238,N4158107228,N4158107219,N4158107205,N4158107097,N4158107114,N4158107238]";"[lacounty:ain=4239022005,building:units=2,lacounty:bld_id=419212819752,building=residential,ele=11.9,height=8.9,start_date=1908]"
W414693864;1427293;2016-04-30T18:58:20Z;true;1;39004615;"[N4158107027,N4158107001,N4158107003,N4158106987,N4158106925,N4158106974,N4158107027]";"[lacounty:ain=4239028012,building:units=2,lacounty:bld_id=420343819661,building=residential,ele=11.4,height=7.4,start_date=1904]"
W414693862;1427293;2016-04-30T18:58:20Z;true;1;39004615;"[N4158108903,N4158108822,N4158108908,N4158108943,N4158108964,N4158108986,N4158108903]";"[lacounty:ain=4239020033,building:units=1,lacounty:bld_id=2014073360120000,building=house,ele=8.2,height=6.5,start_date=1914]"
W414693877;1427293;2016-04-30T18:58:22Z;true;1;39004615;"[N4158109138,N4158109056,N4158109107,N4158109133,N4158109142,N4158109196,N4158109138]";"[lacounty:ain=4286011003,building:units=2,lacounty:bld_id=418616820288,building=residential,ele=7.8,height=3.8,start_date=1938]"
W414693871;1427293;2016-04-30T18:58:21Z;true;1;39004615;"[N4158110224,N4158110222,N4158110228,N4158110072,N4158110060,N4158110219,N4158110224]";"[lacounty:ain=4239011020,building:units=5,lacounty:bld_id=419575820766,building=apartments,ele=11.1,height=5.1,start_date=1959]"
W414693872;1427293;2016-04-30T18:58:21Z;true;1;39004615;"[N4158108254,N4158108176,N4158108147,N4158108141,N4158108120,N4158108203,N4158108254]";"[lacounty:ain=4239023031,building:units=2,lacounty:bld_id=419629820009,building=residential,ele=8.3,height=4.6,start_date=1941]"
W414693870;1427293;2016-04-30T18:58:21Z;true;1;39004615;"[N4158110242,N4158110240,N4158110263,N4158110266,N4158110276,N4158110253,N4158110242]";"[lacounty:ain=4239011018;4239011019,building:units=4,lacounty:bld_id=419632820820;419621820815,building=residential,ele=9.7,height=3.8,start_date=1923]"
W414693875;3851440;2016-06-17T22:22:57Z;true;2;40106174;"[N4158106797,N4158106790,N4158106798,N4158106805,N4158106824,N4158106828,N4158106804,N4158106797]";"[lacounty:ain=4239028016,building:units=1,lacounty:bld_id=420376819548,building=house,ele=12.7,height=9.0,start_date=1922]"
W414693873;1427293;2016-04-30T18:58:21Z;true;1;39004615;"[N4158110032,N4158110007,N4158110004,N4158110010,N4158110000,N4158110018,N4158110032]";"[lacounty:ain=4239011026,building:units=2,lacounty:bld_id=419357820690,building=residential,ele=9.2,height=3.2,start_date=1907]"
W414693874;1427293;2016-04-30T18:58:21Z;true;1;39004615;"[N4158106849,N4158106869,N4158106880,N4158106881,N4158106895,N4158106871,N4158106849]";"[lacounty:ain=4239028021,building:units=2,lacounty:bld_id=420249819601,building=residential,ele=7.1,height=3.4,start_date=1912]"
W413245328;1586930;2016-04-25T05:56:36Z;true;1;38847938;"[N4145994156,N4145994145,N4145994138,N4145994141,N4145994130,N4145994129,N4145994120,N4145994136,N4145994147,N4145994156]";"[lacounty:ain=4288007006,lacounty:bld_id=416177822057,building=commercial,ele=18.6,height=12.2,start_date=1927]"
W448038193;10145800;2019-12-03T11:02:31Z;true;2;77870738;"[N4450925401,N7028387823,N4450925405,N4450925406]";"[highway=service]"
W448038192;1427293;2016-10-16T19:56:18Z;true;1;42944428;"[N4450925402,N4450925403,N4450925404]";"[highway=footway]"
W448038191;1427293;2016-10-16T19:56:18Z;true;1;42944428;"[N4450925396,N4450925397,N4450925398,N4450925399,N4450925402,N4450925400,N4450925401]";"[highway=footway]"
W448038190;703694;2019-01-13T06:22:53Z;true;2;66266256;"[N4450924972,N4450924973,N4450924975,N4450925407,N4450924976,N4450924977,N4450924978,N4450924979,N4450924980,N4450924981,N4450924982,N4450924983,N4450924984,N4450924985,N4450924986,N4450924987,N4450924988,N4450925396,N4450925389,N4450925390,N4450925391,N4450925392,N4450925393,N4450925394,N4450925395]";"[highway=footway]"
W318058894;10324071;2020-01-20T12:19:09Z;true;2;79796486;"[N3244323508,N3244323509,N3244323510,N7146255347,N7146255346,N3244323511,N3244323512,N7146255344,N7146255345,N3244323513,N3244323509]";"[service=parking_aisle,highway=service]"
W165878384;28775;2014-05-18T19:45:18Z;true;2;22413375;"[N122608979,N122499374,N122499377,N122499381,N416780654,N122499383]";"[tiger:cfcc=A41,alt_name=Reese Court,service=alley,tiger:reviewed=yes,name=Arthur L Reese Court,highway=service,tiger:county=Los Angeles, CA]"
W165878385;1330847;2017-06-10T01:29:50Z;true;2;49411079;"[N122704408,N1773902880,N122704412,N122704416,N122704418,N122704420,N194567057,N122704422,N559855745]";"[tiger:cfcc=A41,service=alley,name=Alhambra Court,tiger:name_base=Alhambra,tiger:name_type=Ct,highway=service,tiger:county=Los Angeles, CA]"
W165878387;703694;2020-05-04T06:29:19Z;true;4;84599472;"[N123367763,N123367766,N122908210,N194567299,N559813034,N559813041,N7478020062,N559813052,N559813055]";"[tiger:cfcc=A41,service=alley,name=Seville Court,tiger:name_base=Seville,tiger:name_type=Ct,highway=service,tiger:county=Los Angeles, CA]"
W165878389;1330847;2017-06-10T01:29:51Z;true;3;49411079;"[N123139287,N123306015,N122499381]";"[tiger:cfcc=A41,tiger:reviewed=yes,name=Wavecrest Avenue,tiger:name_base=Wavecrest,tiger:name_type=Ave,highway=footway,foot=yes,tiger:county=Los Angeles, CA]"
W165878377;730573;2019-08-13T15:39:57Z;true;4;73314915;"[N122765254,N1773902885,N559856313,N122765255,N122765259,N122765261,N194567285,N559813055,N122765264,N122704422,N122765266]";"[tiger:cfcc=A41,name=Rialto Avenue,tiger:name_base=Rialto,tiger:name_type=Ave,highway=residential,tiger:county=Los Angeles, CA]"
W413150588;1806440;2016-04-24T17:09:21Z;true;1;38838296;"[N4144834061,N4144834060,N4144834058,N4144834144,N4144834148,N4144834061]";"[lacounty:ain=4238017008,building:units=1,lacounty:bld_id=420730818624,building=house,ele=6.2,height=4.1,start_date=1921]"
W165878378;652301;2019-02-01T21:36:54Z;true;7;66845125;"[N122714164,N559779958,N1723123255,N122714167,N4060459133]";"[tiger:cfcc=A41,lanes:forward=1,name=Abbot Kinney Boulevard,lanes:backward=2,tiger:name_base=Abbot Kinney,tiger:name_type=Blvd,turn:lanes:backward=|right,highway=tertiary,cycleway=shared_lane,tiger:county=Los Angeles, CA]"
W413150575;1806440;2016-04-24T17:09:20Z;true;1;38838296;"[N4144834825,N4144834861,N4144834837,N4144834786,N4144834821,N4144834825]";"[lacounty:ain=4238017045,lacounty:bld_id=420913818733,building=yes,ele=6.5,height=4.1]"
W413150576;1806440;2016-04-24T17:09:20Z;true;1;38838296;"[N4144834724,N4144834727,N4144834781,N4144834831,N4144834774,N4144834724]";"[lacounty:ain=4238017045,lacounty:bld_id=2014073359090000,building=yes,ele=6.8,height=4.7]"
W413150561;1806440;2016-04-24T17:09:19Z;true;1;38838296;"[N4144833991,N4144833972,N4144834446,N4144834454,N4144833991]";"[lacounty:ain=4238015020,building:units=1,lacounty:bld_id=419784818639,building=house,ele=8.1,height=5.6,start_date=1910]"
W413150562;1806440;2016-04-24T17:09:19Z;true;1;38838296;"[N4144834124,N4144834117,N4144834752,N4144834761,N4144834124]";"[lacounty:ain=4238016017,building:units=4,lacounty:bld_id=420313818672,building=residential,ele=8.1,height=5.9,start_date=1964]"
W13423036;1330847;2017-06-10T01:22:23Z;true;6;49411079;"[N122670476,N4450945357,N122476475]";"[tiger:cfcc=A41,abutters=residential,service=alley,tiger:reviewed=no,name=Marine Court,tiger:name_base=Marine,source=Yahoo,tiger:name_type=Ct,highway=service,tiger:county=Los Angeles, CA]"
W413681915;1586930;2016-04-26T15:43:41Z;true;1;38890998;"[N4149575700,N4149575681,N4149575765,N4149575774,N4149575767,N4149575777,N4149575761,N4149575763,N4149575700]";"[lacounty:ain=4286015016,building:units=1,lacounty:bld_id=417525820142,building=house,ele=13.2,height=5.4,start_date=1941]"
W413681914;1586930;2016-04-26T15:43:41Z;true;1;38890998;"[N4149575225,N4149575232,N4149575222,N4149575217,N4149575204,N4149575338,N4149575389,N4149575243,N4149575225]";"[lacounty:ain=4286014027,building:units=4,lacounty:bld_id=417543819960,building=residential,ele=19.0,height=10.4,start_date=1911]"
W413681917;1586930;2016-04-26T15:43:41Z;true;1;38890998;"[N4149575580,N4149575573,N4149575533,N4149575504,N4149575556,N4149575561,N4149575673,N4149575690,N4149575580]";"[lacounty:ain=4286024024,building:units=3,lacounty:bld_id=417247820082,building=apartments,ele=14.4,height=5.5,start_date=1954]"
W413681916;1586930;2016-04-26T15:43:41Z;true;1;38890998;"[N4149574604,N4149574555,N4149574557,N4149574526,N4149574539,N4149574456,N4149574413,N4149574583,N4149574604]";"[lacounty:ain=4286013009,building:units=4,lacounty:bld_id=417721819677,building=residential,ele=14.0,height=7.1,start_date=1964]"
W413681911;1586930;2016-04-26T15:43:40Z;true;1;38890998;"[N4149575687,N4149575689,N4149575688,N4149575692,N4149575697,N4149575708,N4149575655,N4149575620,N4149575687]";"[lacounty:ain=4286015018,building:units=2,lacounty:bld_id=417477820109,building=residential,ele=14.2,height=5.5,start_date=1908]"
W413681910;1586930;2016-04-26T15:43:40Z;true;1;38890998;"[N4149575335,N4149575322,N4149575307,N4149575291,N4149575304,N4149575281,N4149575411,N4149575437,N4149575335]";"[lacounty:ain=4286014025,building:units=2,lacounty:bld_id=417604819966,building=residential,ele=14.4,height=6.7,start_date=1907]"
W413681913;1586930;2016-04-26T15:43:40Z;true;1;38890998;"[N4149574329,N4149574307,N4149574386,N4149574398,N4149574417,N4149574423,N4149574463,N4149574484,N4149574329]";"[lacounty:ain=4286025015,building:units=5,lacounty:bld_id=417403819604,building=apartments,ele=15.2,height=8.5,start_date=1909]"
W413681912;1586930;2016-04-26T15:43:40Z;true;1;38890998;"[N4149574792,N4149574821,N4149574753,N4149574748,N4149574722,N4149574708,N4149574726,N4149574710,N4149574792]";"[lacounty:ain=4286025017,building:units=2,lacounty:bld_id=417318819786,building=residential,ele=14.9,height=7.8,start_date=1907]"
W413681919;1586930;2016-04-26T15:43:41Z;true;1;38890998;"[N4149574785,N4149574732,N4149574727,N4149574718,N4149574706,N4149574715,N4149574667,N4149574720,N4149574785]";"[lacounty:ain=4286024002,building:units=11,lacounty:bld_id=417018819773,building=apartments,ele=13.7,height=8.5,start_date=1907]"
W413681918;1586930;2016-04-26T15:43:41Z;true;1;38890998;"[N4149575231,N4149575136,N4149575096,N4149575146,N4149575143,N4149575167,N4149575170,N4149575190,N4149575231]";"[lacounty:ain=4286014031,building:units=1,lacounty:bld_id=417647819898,building=house,ele=16.1,height=9.1,start_date=1907]"
W413681904;1586930;2016-04-26T15:43:40Z;true;1;38890998;"[N4149574862,N4149574768,N4149574736,N4149574747,N4149574741,N4149574755,N4149574754,N4149574824,N4149574862]";"[lacounty:ain=4286025019,building:units=4,lacounty:bld_id=417340819805,building=residential,ele=14.9,height=7.6,start_date=1907]"
W413681903;1586930;2016-04-26T15:43:39Z;true;1;38890998;"[N4149575126,N4149575125,N4149575108,N4149574984,N4149575095,N4149574974,N4149575214,N4149575252,N4149575126]";"[lacounty:ain=4286024005,building:units=2,lacounty:bld_id=416993819900,building=residential,ele=13.1,height=7.1,start_date=1905]"
W413681900;1586930;2016-04-26T15:43:39Z;true;1;38890998;"[N4149575158,N4149575156,N4149574958,N4149574962,N4149574944,N4149574897,N4149575131,N4149575175,N4149575158]";"[lacounty:ain=4286014042,building:units=2,lacounty:bld_id=417777819866,building=residential,ele=14.8,height=9.4,start_date=1909]"
W413681902;1586930;2016-04-26T15:43:39Z;true;1;38890998;"[N4149574881,N4149574886,N4149574844,N4149574842,N4149574840,N4149574771,N4149574813,N4149574911,N4149574881]";"[lacounty:ain=4286014004,building:units=2,lacounty:bld_id=417555819813,building=residential,ele=14.8,height=6.7,start_date=1969]"
W413681901;1586930;2016-04-26T15:43:39Z;true;1;38890998;"[N4149575921,N4149575920,N4149575911,N4149575914,N4149575907,N4149575922,N4149575926,N4149575924,N4149575921]";"[lacounty:ain=4286009018,building:units=5,lacounty:bld_id=2014073360060000,building=retail,ele=12.8,height=6.9,start_date=1911]"
W413681907;1586930;2016-04-26T15:43:40Z;true;1;38890998;"[N4149575988,N4149575980,N4149575986,N4149575971,N4149575973,N4149575975,N4149575999,N4149575997,N4149575988]";"[lacounty:ain=4286009009,lacounty:bld_id=417730820573,building=industrial,ele=11.3,height=5.0,start_date=1946]"
W413681909;1586930;2016-04-26T15:43:40Z;true;1;38890998;"[N4149575675,N4149575768,N4149575788,N4149575747,N4149575741,N4149575732,N4149575738,N4149575691,N4149575675]";"[lacounty:ain=4286014018,building:units=2,lacounty:bld_id=417693820156,building=residential,ele=9.3,height=4.2,start_date=1913]"
W413681930;3851440;2016-06-17T21:48:33Z;true;2;40105558;"[N4149574646,N4149574608,N4149574621,N4149574617,N4149574640,N4149574647,N4149574685,N4149574725,N4149574714,N4149574697,N4149574701,N4149574663,N4149574660,N4149574653,N4149574646]";"[lacounty:ain=4286025027;4286025019,lacounty:bld_id=417401819751;417390819753,building=residential,ele=15.2,height=8.4]"
W413681920;1586930;2016-04-26T15:43:41Z;true;1;38890998;"[N4149574896,N4149574902,N4149574818,N4149574789,N4149574854,N4149574875,N4149574912,N4149574935,N4149574896]";"[lacounty:ain=4286024012,building:units=1,lacounty:bld_id=417196819822,building=house,ele=14.8,height=8.1,start_date=1905]"
W413681926;1586930;2016-04-26T15:43:42Z;true;1;38890998;"[N4149574574,N4149574560,N4149574550,N4149574533,N4149574562,N4149574556,N4149574631,N4149574678,N4149574668,N4149574574]";"[lacounty:ain=4286013025,building:units=2,lacounty:bld_id=417944819722,building=house,ele=13.2,height=8.7,start_date=1935]"
W413681925;1586930;2016-04-26T15:43:42Z;true;1;38890998;"[N4149575754,N4149575757,N4149575769,N4149575718,N4149575676,N4149575704,N4149575749,N4149575744,N4149575752,N4149575754]";"[lacounty:ain=4286015004,lacounty:bld_id=2014073357180000,building=yes,ele=21.3,height=12.9]"
W413681928;1586930;2016-04-26T15:43:43Z;true;1;38890998;"[N4149575444,N4149575427,N4149575422,N4149575416,N4149575419,N4149575415,N4149575443,N4149575477,N4149575469,N4149575444]";"[lacounty:ain=4286014025,building:units=2,lacounty:bld_id=417580820001,building=residential,ele=13.4,height=5.4,start_date=1907]"
W413681927;1586930;2016-04-26T15:43:42Z;true;1;38890998;"[N4149574325,N4149574368,N4149574450,N4149574447,N4149574441,N4149574392,N4149574384,N4149574388,N4149574379,N4149574325]";"[lacounty:ain=4286013006,building:units=17,lacounty:bld_id=417669819621,building=apartments,ele=21.3,height=13.9,start_date=1912]"
W413681922;1586930;2016-04-26T15:43:42Z;true;1;38890998;"[N4149573627,N4149572686,N4149572679,N4149573605,N4149573617,N4149573621,N4149573625,N4149573620,N4149573627]";"[lacounty:ain=4286026016,building:units=11,lacounty:bld_id=417450819333,building=apartments,ele=14.7,height=8.7,start_date=1910]"
W413681921;1586930;2016-04-26T15:43:42Z;true;1;38890998;"[N4149575409,N4149575454,N4149575475,N4149575480,N4149575496,N4149575487,N4149575506,N4149575450,N4149575409]";"[lacounty:ain=4286014037,building:units=3,lacounty:bld_id=417800820006,building=apartments,ele=10.5,height=5.8,start_date=1912]"
W413681924;1586930;2016-04-26T15:43:42Z;true;1;38890998;"[N4149574610,N4149574612,N4149574503,N4149574478,N4149574584,N4149574593,N4149574598,N4149574620,N4149574613,N4149574610]";"[lacounty:ain=4286013024,building:units=1,lacounty:bld_id=417929819678,building=house,ele=15.5,height=10.5,start_date=1911]"
W413681923;1586930;2016-04-26T15:43:42Z;true;1;38890998;"[N4149575505,N4149575499,N4149575485,N4149575464,N4149575483,N4149575472,N4149575535,N4149575559,N4149575505]";"[lacounty:ain=4286014021,building:units=2,lacounty:bld_id=417700820037,building=residential,ele=11.8,height=6.0,start_date=1970]"
W413681929;652301;2018-06-16T22:58:44Z;true;2;59903961;"[N4149572669,N4149572683,N4149572682,N4149572661,N4149572662,N4149572660,N4149572659,N4149572667,N4149572668,N4149572669]";"[lacounty:ain=4286027013,addr:housenumber=909,lacounty:bld_id=417219819194,building=commercial,ele=17.8,height=13.1,start_date=1984]"
W413150403;1806440;2016-04-24T17:09:06Z;true;1;38838296;"[N4144834846,N4144834848,N4144834851,N4144834853,N4144834849,N4144834850,N4144834856,N4144834858,N4144834852,N4144834857,N4144834834,N4144834833,N4144834827,N4144834826,N4144834796,N4144834792,N4144834771,N4144834769,N4144834846]";"[lacounty:ain=4238017047,building:units=2,lacounty:bld_id=420838818728,building=residential,ele=7.7,height=5.6,start_date=1951]"
W44033491;104962;2012-04-19T17:21:20Z;true;3;11356130;"[N416780667,N123213138,N123213140]";"[tiger:cfcc=A41,tiger:separated=no,tiger:reviewed=yes,name=Vista Place,tiger:tlid=141575826,tiger:name_base=Vista,tiger:name_type=Pl,highway=footway,tiger:source=tiger_import_dch_v0.6_20070809,tiger:county=Los Angeles, CA]"
W44033492;20587;2010-03-28T11:16:22Z;true;2;4254597;"[N559830341,N123613392]";"[service=alley,name=Vista Court,highway=service]"
W44033493;10271423;2020-04-28T08:10:07Z;true;11;84248058;"[N123004656,N559412028,N3244323508,N123004658,N559843426,N7456804281,N7224172309,N122673061,N123004659,N123004662,N559842791,N123004664,N559842579,N123004666,N123004668,N123004671,N6757155131,N122925085]";"[tiger:cfcc=A41,name=Sunset Avenue,tiger:name_base=Sunset,tiger:name_type=Ave,highway=residential,tiger:county=Los Angeles, CA]"
W414693929;1427293;2016-04-30T18:58:24Z;true;1;39004615;"[N4158107170,N4158107193,N4158107211,N4158107416,N4158107422,N4158107552,N4158107504,N4158107170]";"[lacounty:ain=4239022001,building:units=2,lacounty:bld_id=419046819786,building=retail,ele=8.4,height=5.0,start_date=1913]"
